"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"li-4303199183","linkedin","https://www.linkedin.com/jobs/view/4303199183","","MERN, Data Observability and AI Tech Lead","Seosaph-infotech","","2025-09-20","fulltime","","","","","",True,"mid-senior level","Information Technology","","","**Company Description** 




 Seosaph\\-infotech is a growing company in the field of customized software development, offering a range of tech solutions to businesses in different verticals. Within just two years, Seosaph\\-infotech has delivered exceptional solutions to industries such as Finance, Healthcare, and E\\-commerce. Our vision is to help our clients become industry leaders by leveraging optimal technology solutions and trusted services.
 



  





**About the Role** 




 We are seeking a highly skilled and forward\\-thinking
 **Tech Lead** 
 with a strong foundation in
 **MERN Stack** 
 ,
 **Data Observability** 
 , and
 **AI/ML technologies** 
 . You will drive the architecture, development, and integration of scalable web applications while ensuring data health and enabling AI\\-driven features. This role combines hands\\-on coding, system design, and technical mentorship.
 



  





**Key Responsibilities** 




 🔹
 **MERN Stack Leadership** 



* Lead full\\-stack development using
 **MS SQL Server, MongoDB, Express.js, React.js, Node.js**
* **Architect and implement scalable, secure, and high\\-performance APIs and front\\-end components**
* **Guide code reviews, testing strategies, CI/CD pipeline implementations, and dev best practices**



 🔹
 **Data Observability \\& Engineering** 



* Implement and manage
 **data observability platforms** 
 (e.g., Azure Data Service, and other tools through APIs and Databases)
* Build robust
 **data monitoring pipelines** 
 for detecting anomalies, schema drift, and data downtime
* Experience in Elastic Search is a plus
* Collaborate with data engineers and analysts to ensure trust and quality in data pipelines



 🔹
 **AI \\& Machine Learning Integration** 



* Oversee the integration of
 **AI/ML features** 
 into web applications (e.g., recommendation systems, NLP)
* Collaborate with data scientists to deploy, monitor, and scale ML models in production
* Lead AI proof\\-of\\-concepts, model evaluation, and MLOps adoption (e.g., MLflow, Kubeflow)
* Chatbot, GenAI implementation experience would be add on



 🔹
 **Team \\& Project Leadership** 



* Lead cross\\-functional agile teams and manage sprint planning, code delivery, and technical backlogs
* Mentor junior developers and promote a culture of engineering excellence
* Translate business requirements into technical specs and delivery plans



  





**Required Qualifications** 



* 6\\+ years of experience with the
 **MERN stack** 
 and modern JavaScript/TypeScript
* 2\\+ years leading engineering teams or projects
* Experience with
 **data observability tools** 
 and monitoring strategies for data pipelines
* Proficient in
 **AI/ML concepts** 
 and integrating ML models into real\\-time systems
* Strong foundation in
 **cloud infrastructure** 
 (Azure, etc)
* Familiarity with containerisation (Docker/Kubernetes), GitOps, and CI/CD workflows
* Experience in Elastic Search is a plus



  





**Preferred Qualifications** 



* Experience with
 **MLOps pipelines** 
 and versioning tools (MLflow, DVC)
* Knowledge of data lake and warehouse systems (e.g., Snowflake, BigQuery, Redshift)
* Experience with real\\-time data (Kafka, Pub/Sub) and stream processing
* Strong understanding of application security and performance optimisation
* Ingestion and Retrieval Telemetry data through Elastic Search would be a plus



  





**What We Offer** 



* Competitive compensation and performance\\-based bonuses
* Flexible work environment and remote options
* Access to cutting\\-edge AI and data tools
* A collaborative team focused on innovation and impact","IT Services and IT Consulting","https://in.linkedin.com/company/seosaph-infotech","https://media.licdn.com/dms/image/v2/C4E0BAQFdWnxIPdt7FQ/company-logo_100_100/company-logo_100_100/0/1630646084043/seosaph_infotech_logo?e=2147483647&v=beta&t=4L5zNzt9ETK9qYRWs04A6WN6iUyyScN_3Mje8Utj8Nw","","","","","","","","","","",""
"li-4301086278","linkedin","https://www.linkedin.com/jobs/view/4301086278","https://cutshort.io/job/MERN-Developer-Mumbai-Wama-Technology-SkjH7UdZ?utm_source=linkedin-feed&utm_medium=xml&utm_content=job-posting&applicationsource=linkedin-feed&urlHash=Nsem","MERN Developer","Wama Technology Pvt Ltd  - Providing Staff Augmentation, Software Solutions Globally","","2025-09-19","fulltime","","","","","",False,"mid-senior level","Engineering and Information Technology","","","Role: MERN Developer
   

  

 Experience: 4\\-6 Years
   

  

 Location: Andheri, Mumbai
   

  

 Immediate Joiners Only
   

  

 Highlights of Requirement
   

  

 Databases: MongoDB (Expert Level), PostgreSQL
   

  

 Queue Systems: Kafka
   

  

 Job Scheduler: Bull
   

  

 Infrastructure: Docker, Kubernetes (K8s)
   

  

**Additional Requirements**
 Experience working with large datasets
   

  

 Expertise in logging, tracing, and application monitoring
   

  

**Requirements**
* You have prior experience developing and working on consumer\\-facing web/app products.
* Hands\\-on experience in JavaScript. Exceptions can be made if you’re really good at any other language with experience in building web/app\\-based tech products.
* Expertise in Node.JS and Experience in at least one of the following frameworks \\- Express.js, Koa.js, Socket.io.
* Good knowledge of async programming using Callbacks, Promises, and Async/Await.
* Hands\\-on experience with Frontend codebases using HTML, CSS, and AJAX
* Working knowledge of MongoDB, Redis, MySQL.
* Good understanding of Data Structures, Algorithms, and Operating Systems.
* You've worked with AWS services in the past and have experience with EC2, ELB, AutoScaling, CloudFront, S3\\.
* Experience with Frontend Stack would be an added advantage (HTML, CSS)
* You might not have experience with all the tools that we use but you can learn those given the guidance and resources.
* Experience in Vue.js would be a plus.


 Skills:\\- MERN Stack, Artificial Intelligence (AI) and Javascript","IT Services and IT Consulting","https://in.linkedin.com/company/wamatechnology","https://media.licdn.com/dms/image/v2/C4E0BAQFD-dO4EwgcQA/company-logo_100_100/company-logo_100_100/0/1630618001016/wamatechnology_logo?e=2147483647&v=beta&t=DWkELwdoqacdvd7p4U_zljy_tmMC9AstmLI5tcsuA1I","","","","","","","","","","",""
"li-4302870069","linkedin","https://www.linkedin.com/jobs/view/4302870069","","MERN Stack Developer - Node.js/React.js","Glocify Technologies","Chandigarh, Chandigarh, India","2025-09-19","fulltime","","","","","",False,"entry level","Information Technology","","","**Role : MERN Stack Developer**
 Location : IT Park, Chandigarh (Work From Office \\- WFO Only)
   

  

 Experience : 1 4 Years
   

  

**About The Company**
 Glocify Technologies Pvt Ltd is an innovative technology firm focused on developing cutting\\-edge solutions for digital transformation.
   

  

 We are committed to delivering high\\-quality web and mobile applications for clients across various industries.
   

  

 Join our team of passionate developers and work in a dynamic, growth\\-driven environment.
   

  

**Role Overview**
 We are looking for a skilled MERN Stack Developer with additional experience in Laravel to design, develop, and maintain scalable web applications.
   

  

 The ideal candidate should have hands\\-on experience in both frontend and backend development, good problem\\-solving skills, and the ability to work collaboratively.
   

  

**Key Responsibilities Areas (KRA)**
* Develop and maintain web applications using MongoDB, Express.js, React.js, and Node.js (MERN stack).
* Build and maintain backend APIs and services using Node.js and Express.js.
* Design and develop user\\-friendly, responsive front\\-end components using React.js.
* Work on projects involving Laravel PHP framework for backend development.
* Integrate third\\-party APIs, payment gateways, and external services as needed.
* Collaborate closely with UI/UX designers, product managers, and other developers.
* Perform code reviews and ensure adherence to coding best practices.
* Optimize application performance, security, and scalability.
* Troubleshoot and debug issues in production and development environments.
* Maintain proper documentation of code, APIs, and project workflows.
* Stay updated with latest industry trends, frameworks, and technologies.


**Required Skillsets**
* Strong hands\\-on experience with MongoDB, Express.js, React.js, Node.js (MERN stack).
* Working experience in Laravel Framework (PHP).
* Proficient in JavaScript (ES6\\+), HTML5, CSS3, AJAX, and RESTful APIs.
* Good knowledge of Git version control systems.
* Familiarity with ORM tools like Mongoose and Eloquent (Laravel).
* Strong understanding of asynchronous programming, MVC architecture, and component\\-based design.
* Experience with relational databases (MySQL, PostgreSQL) in addition to NoSQL (MongoDB).
* Knowledge of Authentication \\& Authorization mechanisms (JWT, OAuth).
* Ability to write clean, efficient, and well\\-documented code.
* Good problem\\-solving skills and ability to work independently as well as in a team environment.
* Strong communication and collaboration skills.


**Educational Qualification :** 
 Bachelors degree in Computer Science, Information Technology, or related field
   

  

 (ref:hirist.tech)","Technology, Information and Internet, Software Development, and Technology, Information and Media","https://in.linkedin.com/company/glocify-technologies","https://media.licdn.com/dms/image/v2/C4E0BAQEoz5NSghUOWg/company-logo_100_100/company-logo_100_100/0/1631327899724?e=2147483647&v=beta&t=iLBKbHA82q6iMhjft6fzARvSKK7CHsOKvFBOZyiMWvI","","","","","","","","","","",""
"li-4302859161","linkedin","https://www.linkedin.com/jobs/view/4302859161","","Aspire SoftServ - MERN Stack Developer - Node.js/React.js","Aspire SoftServ","Ahmedabad, Gujarat, India","2025-09-19","fulltime","","","","","",False,"mid-senior level","Information Technology","","","**Job Description**
* Collaborate with cross\\-functional teams to gather and analyze project requirements.
* Design and develop scalable, efficient, and high\\-performance web applications using the MERN stack.
* Write clean and maintainable code following best practices and coding standards.
* Implement responsive and intuitive user interfaces using React.js.
* Develop and integrate APIs to enable seamless communication between the front\\-end and back\\-end systems.
* Create and optimize MongoDB databases, ensuring data integrity and efficient querying.
* Conduct thorough testing and debugging to ensure the functionality, performance, and security of applications.
* Collaborate with designers, product managers, and other developers to deliver successful projects.
* Stay up\\-to\\-date with the latest trends and technologies in the MERN stack and propose innovative solutions to improve development processes.
* Provide technical guidance, mentorship, and code reviews to junior developers as


**Requirements**
* Proven experience as a MERN Developer, with a strong emphasis on React.js.
* In\\-depth knowledge of JavaScript (ECMA6\\+ features), TypeScript, HTML, CSS, Bootstrap, MaterialUI, Tailwind, Responsive\\-UI, and related web technologies.
* Strong proficiency in the MERN stack (MongoDB, Express.js, React.js, Node.js) and building RESTful APIs.
* Experience with front\\-end libraries and frameworks such as Redux, Next.js, or TypeScript.
* Solid knowledge of PostgreSQL or MongoDB, Sequalize or Mongoose
* Experience with Authentication and Authorization using Oauth, SSO or SAML.
* Experience with Integration of different systems using message bus.
* Experience with Event\\-based push notifications.
* Solid understanding of web development concepts, including responsive design, user experience, and performance optimization.
* Familiarity with version control systems (e.g., Git) and agile development methodologies.
* Familiarity with AWS/Azure/GCP \\- Services, Docker, and Microservice Architecture is an added advantage.
* Experience with testing frameworks (e.g., Jest, Enzyme) and implementing unit tests.
* Strong problem\\-solving and analytical skills, with attention to detail.
* Excellent collaboration and communication abilities, with a focus on teamwork.
* Bachelor's degree in Computer Science, Software Engineering, or a related field (preferred)


 (ref:hirist.tech)","Technology, Information and Internet, Software Development, and Technology, Information and Media","https://www.linkedin.com/company/aspiresoftserv","https://media.licdn.com/dms/image/v2/D560BAQEA7o4D0p951w/company-logo_100_100/company-logo_100_100/0/1682500504024/aspiresoftserv_logo?e=2147483647&v=beta&t=zLE65U0-VBBd26mIHrZBHR8DfW1RTEKoCwXZ2qhc-DQ","","","","","","","","","","",""
"li-4302874043","linkedin","https://www.linkedin.com/jobs/view/4302874043","https://www.hirist.tech/j/mern-stack-developer-node-jsreact-js-5-10-yrs-1548049?utm_source=LinkedIn&utm_medium=referral&utm_campaign=linkedin_apply_ref&ref=linkedin&urlHash=rgVy","Interesting Job Opportunity: MERN Stack Developer - Node.js/React.js","MOURI Tech Foundation","Pune, Maharashtra, India","2025-09-19","fulltime","","","","","",False,"mid-senior level","Information Technology","","","**Job Title :** 
 Senior MERN Stack Developer
   

  

**Company :** 
 Mouri Tech
   

  

**Role :** 
 Senior MERN Stack Developer
   

  

**Location :** 
 Hyderabad, Chennai, Vizag, Bangalore, Pune (Hybrid)
   

  

**Employment Type :** 
 Full\\-Time
   

  

**Experience :** 
 6 to 10 years
   

  

**Required Skills :** 
 Redux Toolkit, Node.js, Express.js, JavaScript (ES6\\+), TypeScript, CI/CD Deployments, DevOps, Docker, Summary :
   

  

* We are looking for a Senior MERN Stack Developer with deep expertise in ReactJS and strong experience in GraphQL APIs and AWS cloud services. This role is frontend\\-focused, requiring advanced proficiency in modern state management solutions and the ability to deliver high\\-performance, scalable, and user\\-centric web applications.


**Key Responsibilities**
* Develop and maintain web applications using the MERN stack, with a primary focus on ReactJS (latest versions, functional components, hooks).
* Implement state management solutions such as Redux, Redux Toolkit, Context API, React Query, or Apollo Client.
* Design and integrate GraphQL APIs using Apollo Server/Client, Hasura, or similar tools.
* Build reusable, responsive, and high\\-performance UI components.
* Collaborate with backend teams to define and integrate API contracts.
* Optimize React applications for performance through code splitting, lazy loading, caching strategies, and SSR/CSR/SSG.
* Manage deployments and integrations using AWS services (EC2, S3, Lambda, API Gateway, CloudFront) or Azure (including Event Hub management).
* Ensure secure API integrations (JWT, OAuth, CSRF, CORS).
* Conduct code reviews, mentor junior developers, and enforce best practices.
* Participate in architectural decisions and technology evaluations.


**Required Skills \\& Qualifications**
* 6\\+ years of hands\\-on experience in web application development using ReactJS (functional components, hooks, advanced patterns).
* Proficiency in Redux (Redux Toolkit), Apollo Client, React Query, or equivalent state management libraries.
* Strong experience with GraphQL API development and integration.
* Solid knowledge of Node.js, Express.js, and MongoDB (Mongoose ORM).
* Proficient in modern JavaScript (ES6\\+), TypeScript, and frontend tooling (Webpack, Babel, etc.).
* Hands\\-on experience with AWS services for full\\-stack and frontend hosting.
* Expertise in performance optimization and debugging React applications.
* Experience in CI/CD, DevOps, containerization (Docker), and microservices.
* Strong understanding of API security and frontend security best practices.
* Excellent communication, problem\\-solving, and collaboration skills.


**Nice To Have**
* Experience with Micro Frontends architecture.
* Exposure to serverless solutions using AWS Lambda or Edge Functions.
* Awareness of cloud cost management and optimization strategies.


 (ref:hirist.tech)","Technology, Information and Internet, Software Development, and Technology, Information and Media","https://in.linkedin.com/company/mouritech-foundation","https://media.licdn.com/dms/image/v2/D4D0BAQHevGrVJq_QpA/company-logo_100_100/company-logo_100_100/0/1722313364244/mouritech_foundation_logo?e=2147483647&v=beta&t=H6DB9ZWAEmZPtqcHWXDp2Lua121HEq2VUbhznO1dPqc","","","","","","","","","","",""
"li-4303022095","linkedin","https://www.linkedin.com/jobs/view/4303022095","","Full Stack Engineer || MERN Stack - (Node + React) || Immediate Joiners","Damco Solutions","Bengaluru, Karnataka, India","2025-09-19","fulltime","","","","","",False,"mid-senior level","Information Technology","","","**Position Title: Full Stack Engineer \\|\\| MERN Stack \\- (Node \\+ React) \\|\\| Immediate Joiners** 




**Experience Level: 7\\+ yrs** 




**Location: Bangalore** 




  





**Job Description** 





 Technical
 



* Strong proficiency in JavaScript (ES6\\+), TypeScript, and Node.js architecture with experience in performance optimization.
* Expertise in Node, express.js, NestJS, \\& ORM.
* Expertise in React.js, including core principles (HOCs, context API, event propagation), state management (Redux, Saga, Thunk), UI/UX design, and modern web technologies (HTML5, CSS, JavaScript, Ajax).
* Experience with build tools (Webpack, Babel, Parcel), performance enhancements (code splitting, lazy loading, caching), and server\\-side rendering (Next.js, Gatsby).
* Proficient in relational (MySQL, PostgreSQL) and NoSQL (MongoDB, Cassandra) databases, database normalization.
* Proficient in atleast one cloud platforms (AWS, Azure, Google Cloud).
* Understanding of authentication (SSO, REST, JWT, OAuth), RESTful APIs, GraphQL, and microservices architecture.
* Knowledge of Docker, CI/CD pipelines, version control (Git), JIRA/Azure DevOps, and scaling applications.
* Strong grasp of OOP, design patterns, architectural paradigms (MVC, REST, SOA, Microservices, Microfrontends), and code quality, security, and maintainability.
* Strong analytical, debugging, and unit testing (JEST etc.) skills.
* Excellent analytical, troubleshooting, and optimization skills.



  





**Interpersonal**



* Translate business needs into technical solutions, oversee the software development lifecycle, conduct code reviews, and ensure high\\-quality development, testing, and deployment.
* Maintain trust, sincerity, and a solution\\-driven approach with a focus on quality, attention to detail, and adaptability.
* Take full responsibility for development, demonstrate strong leadership, mentor junior developers, proficient in delegating and lead teams effectively.
* Strong verbal and written skills, ability to interact with clients and cross\\-functional teams, and proactively communicate in a diverse environment.
* Manage multiple projects, set priorities, stay organized under pressure, and maintain a growth mindset.
* Organizational skills to drive effective solutions.","IT Services and IT Consulting","https://www.linkedin.com/company/damco-solutions","https://media.licdn.com/dms/image/v2/C510BAQE-zE7FlAYZAQ/company-logo_100_100/company-logo_100_100/0/1630627145517/damco_solutions_logo?e=2147483647&v=beta&t=eUvH6VglHrG3U3t4RZItqWb-OjT0RJ4KbEaFBq5uVAg","","","","","","","","","","",""
"li-4301058969","linkedin","https://www.linkedin.com/jobs/view/4301058969","","MERN Stack Developer","Esferasoft Solutions Pvt Ltd.","Mohali district, India","2025-09-19","fulltime","","","","","",False,"entry level","Engineering and Information Technology","","_executive@esferasoft.com","\\*
 **Location** 
 : Mohali. Looking for the candidates who can work in office.
 



  





 We are hiring a motivated and skilled
 **MERN Stack Developer** 
 to join our fast\\-paced and rewarding agile team of professionals.
 



  




* Roles and Responsibilities:
* Design and build applications/systems based on wireframes and product requirements documents
* Work on back\\-end \\& front\\-end development of core scripts using NodeJS/ MongoDB/React.js/Angular/Express /Redux.
* Unit test code for robustness, including edge cases, usability and general reliability
* Write reusable, easy to maintain, versioned code using DRY principles
* Integrate existing tools and business systems (in\\-house tools)
* Good exposure in creating dynamic web pages
* Familiarity with Server\\-Oriented Architecture and RESTful Web Services
* Familiarity with RESTful APIs to connect front\\-end to back end services
* Experience in cloud message APIs and push notifications (firebase preferably)



  





**Exp: 0\\.6\\-2yrs** 




  





**Location:** 
 Mohali. Looking for the candidates who can work in office.
 



 Interested candidates can contact at
 **7723000058** 
 or can share your CV at
 **hr\\_executive@esferasoft.com**","Information Technology & Services","https://in.linkedin.com/company/esferasoft-solutions-pvt-ltd","https://media.licdn.com/dms/image/v2/C510BAQGGI2H2j3un3Q/company-logo_100_100/company-logo_100_100/0/1630601196214/esferasoft_solutions_pvt_ltd_logo?e=2147483647&v=beta&t=aGwFoGTKUhyDm66HwtiyFuSryU45LS7CcS7K9Usx_vw","","","","","","","","","","",""
"li-4302745081","linkedin","https://www.linkedin.com/jobs/view/4302745081","","MERN Stack Developer","Hirring.com","Noida, Uttar Pradesh, India","2025-09-19","fulltime","","","","","",False,"entry level","Engineering and Information Technology","","","Job Title: Full Stack Developer (MERN Stack)
 



 Experience: 1\\+ year
 



 Location: Noida
 



  





 About the Role
 



 We are looking for a Full Stack Developer with experience in the MERN stack to design, build, and maintain web applications. You’ll be responsible for both front\\-end and back\\-end development, collaborating with our team to deliver high\\-quality software solutions.
 



 Key Responsibilities
 


* Develop React.js front\\-end applications and integrate them with Node.js/Express.js back\\-end services.
* Design and implement RESTful APIs and work with MongoDB.
* Optimize applications for performance, scalability, and user experience.
* Troubleshoot and debug issues across both front\\-end and back\\-end.
* Collaborate with the development team on coding, reviews, and best practices.



 Required Skills
 


* 1\\-2 years of experience with React.js, Node.js, Express.js, and MongoDB.
* Proficiency in JavaScript (ES6\\+), HTML5, CSS3, and version control (Git).
* Strong understanding of RESTful APIs and authentication (e.g., JWT).
* Problem\\-solving and debugging skills.



 Nice to Have
 


* Experience with GraphQL or cloud platforms like AWS.
* Familiarity with testing frameworks (e.g., Jest, Mocha).","Staffing and Recruiting","https://in.linkedin.com/company/hirring","https://media.licdn.com/dms/image/v2/D560BAQEeIFO4_H26eA/company-logo_100_100/B56ZaqLZkiH0AU-/0/1746611839129?e=2147483647&v=beta&t=kJFEwt9gfYxN-15MPOOcAmkvI9iRqeZSZeSdBOJuTFs","","","","","","","","","","",""
"li-4301071232","linkedin","https://www.linkedin.com/jobs/view/4301071232","https://goodspace.ai/jobs/Full\\u002d\\u002dStack-Developer?id=29375&applySource=LinkedIn_Jobs&source=campaign_LinkedIn_Jobs-Archie_Fullstack-29375&urlHash=vWDC","Full Stack Engineer","GoodSpace AI","Delhi, India","2025-09-19","fulltime","","","","","",True,"associate","Information Technology","","","**About the Role:** 




 We are looking for a talented and motivated
 **MERN Stack Developer** 
 to join our development team. The ideal candidate will have solid experience building scalable web applications using
 **MongoDB, Express.js, React.js, and Node.js** 
 . You will be responsible for both front\\-end and back\\-end development, ensuring a seamless integration between user\\-facing elements and server\\-side logic.
 



**Key Responsibilities:** 



* Design, develop, and maintain full\\-stack web applications using the MERN stack.
* Write clean, scalable, and well\\-documented code.
* Collaborate with UI/UX designers, product managers, and other developers to deliver high\\-quality features.
* Develop and integrate RESTful APIs and third\\-party services.
* Optimize application performance and scalability.
* Participate in code reviews, unit testing, and debugging.
* Maintain security and data protection standards across applications.



**Required Skills:** 



* 1\\-3 years of hands\\-on experience with the
 **MERN stack** 
 (MongoDB, Express.js, React.js, Node.js).
* Proficient in
 **JavaScript** 
 (ES6\\+), HTML, and CSS.
* Experience with
 **React Hooks** 
 , Redux (or other state management tools).
* Strong knowledge of RESTful APIs and asynchronous programming.
* Familiarity with database design and performance tuning in MongoDB.
* Version control experience using Git.
* Understanding of deployment processes and DevOps tools (Docker, CI/CD) is a plus.



**Nice to Have:** 



* Experience with TypeScript.
* Familiarity with GraphQL.
* Knowledge of testing frameworks (Jest, Mocha).
* Prior experience working in Agile/Scrum environments.



**What We Offer:** 



* Opportunity to work with a fast\\-growing product/team.
* A collaborative, developer\\-friendly environment.
* Competitive compensation and performance\\-based incentives.
* Flexible working hours and remote\\-friendly culture.","Technology, Information and Internet","https://in.linkedin.com/company/goodspaceai","https://media.licdn.com/dms/image/v2/D560BAQGpVbJwZuVWXg/company-logo_100_100/company-logo_100_100/0/1708322685570/goodspaceclub_logo?e=2147483647&v=beta&t=y8_JPcUUViL8ZKCAKDYe1uoHTGzECXGdyaxIeY_w-40","","","","","","","","","","",""
"li-4302729750","linkedin","https://www.linkedin.com/jobs/view/4302729750","","Head of Engineering - MERN STACK IS ESSENTIAL","Talent Higher","Bengaluru, Karnataka, India","2025-09-19","fulltime","","","","","",False,"director","Information Technology, Engineering, and Design","","","**Role: Head of Engineering** 




  





**Full Job Description** 




  





 Our client, a fast\\-growing organization specializing in SaaS, ERP, and enterprise\\-grade platforms, is seeking a Head of Engineering to lead and scale their large engineering team. This is a critical leadership role for a seasoned professional with deep technical expertise and proven experience in managing high\\-performing teams in dynamic environments.
 



  





**Key Responsibilities** 



* Define and execute the engineering vision and strategy aligned with company goals and product roadmap.
* Lead, mentor, and scale a large engineering team (60–70\\+ members) across backend, frontend, DevOps, QA, and Data Engineering.
* Drive architecture and technology decisions for large\\-scale SaaS, ERP, and enterprise applications.
* Ensure scalability, security, and reliability across all engineering deliverables.
* Oversee DevOps and AWS infrastructure, ensuring CI/CD efficiency, monitoring, and cost optimization.
* Guide adoption of data engineering practices for analytics, pipelines, and ML/AI integration.
* Collaborate with the Head of Product and business leaders to deliver innovative solutions.
* Implement agile processes with clear KPIs and delivery metrics.
* Champion a culture of ownership, innovation, and continuous improvement.
* Balance rapid execution with long\\-term scalability and technical debt management.


- 


**Requirements** 



* 14–15 years of engineering experience, including 5\\+ years in senior leadership.
* Proven track record of leading large engineering teams (60–70\\+).
* Strong expertise in MERN stack (MongoDB, Express.js, React, Node.js).
* Hands\\-on knowledge of AWS cloud services, DevOps tools, and CI/CD pipelines.
* Experience in data engineering (ETL, pipelines, warehouses, big data tools).
* Success in building and scaling B2B SaaS, ERP, or enterprise\\-grade platforms (not B2C).
* Experience in startup or fast\\-growth environments.
* Excellent leadership, communication, and people management skills.
* Strong understanding of software architecture, design principles, and agile methodologies.
* Familiarity with tools such as Jira, Confluence, and ClickUp.



  





 If you're a visionary engineering leader with a passion for scaling teams and delivering enterprise\\-grade innovation, we’d love to hear from you.","Software Development, IT System Custom Software Development, and Technology, Information and Media","https://ae.linkedin.com/company/talent-higher","https://media.licdn.com/dms/image/v2/D4E0BAQHz5GeM8jyJsw/company-logo_100_100/company-logo_100_100/0/1702527543412?e=2147483647&v=beta&t=QZu_JdMyZn1f-ny-vFi4wL4DYKVTEs4meOBVYgyxr0c","","","","","","","","","","",""
"li-4302702564","linkedin","https://www.linkedin.com/jobs/view/4302702564","","Full Stack Engineer","Pi One Technologies (π 1)","Chennai, Tamil Nadu, India","2025-09-19","fulltime","","","","","",False,"mid-senior level","Engineering and Information Technology","","","Please read the JD and apply.
 



 Please APPLY ONLY IF YOU HAVE 4\\+ years in this role and can relocate to Chennai
 



  





**Role Description** 




 This is a full\\-time on\\-site role for a React / JavaScript Developer.
 



 You will be responsible for developing and maintaining user\\-facing features, ensuring the technical feasibility of UI/UX designs, optimizing applications for maximum speed and scalability, and collaborating with other team members to deliver high\\-quality software solutions.
 



  





**Qualifications** 



* Front\\-End Development and Web Development skills in React (MERN Stack)
* Experience in Back\\-End Web Development with Node.JS or Python
* Experience in DB, preferably Postgres is a plus
* Proficiency in Responsive Web Design
* Strong knowledge of Software Development principles and best practices
* Excellent problem\\-solving and debugging skills
* Experience with relevant programming languages and frameworks (e.g., HTML, CSS, JavaScript, React, Node.JS or Python)
* Understanding of cross\\-browser compatibility issues and ways to work around them
* Ability to work effectively in a team environment and meet project deadlines
* Experience with version control systems (e.g., Git) is a plus
* Knowledge of Angular / Typescript is a big plus



  





**Soft skills (mandatory skills):** 



* Good communication skills
* Good interpersonal skills
* Willingness to take ownership and stick to the delivery commitments
* Excellent creative skills and willingness to learn and explore","IT Services and IT Consulting","https://in.linkedin.com/company/pione-data","https://media.licdn.com/dms/image/v2/C560BAQGRErHS3XVxVg/company-logo_100_100/company-logo_100_100/0/1663569447434/pione_data_logo?e=2147483647&v=beta&t=qajQFvQhJPle9h6pa_tTIGKN0_BoyfE0f7WmlgqAzCE","","","","","","","","","","",""
