"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","posted_date","site_name","link"
"li-4313051313","linkedin","https://www.linkedin.com/jobs/view/4313051313","","T24 Technical Administrator","Systems Limited - Middle East & Africa (Techvista)","Dubai, Dubai, United Arab Emirates","","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/systemslimitedmiddleeastandafrica","","","","","","","","","","","","","","",""
"li-4315294415","linkedin","https://www.linkedin.com/jobs/view/4315294415","","IT Specialist - Riviera on the Beach","The Lana, Dubai - Dorchester Collection","Dubai, Dubai, United Arab Emirates","","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/the-lana-dubai-dorchester-collection","","","","","","","","","","","","","","",""
"li-4315217643","linkedin","https://www.linkedin.com/jobs/view/4315217643","","Enterprise Network Engineer","LanceSoft Middle East","Dubai, United Arab Emirates","","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/lancesoft-middleeast","","","","","","","","","","","","","","",""
"li-4315685496","linkedin","https://www.linkedin.com/jobs/view/4315685496","","Senior Network Security Engineer","Penta Consulting","Dubai, United Arab Emirates","","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/penta-consulting","","","","","","","","","","","","","","",""
"in-9658afd1bc472888","indeed","https://ae.indeed.com/viewjob?jk=9658afd1bc472888","https://parsons.wd5.myworkdayjobs.com/en-US/Search/job/AE---Dubai/Land-Surveyor_R173576","Land Surveyor","Parsons","Dubai, DU, AE","2025-10-16","fulltime","","","","","",False,"","","","","In a world of possibilities, pursue one with endless opportunities. Imagine Next!


When it comes to what you want in your career, if you can imagine it, you can do it at Parsons. Imagine a career working with intelligent, diverse people sharing a common quest. Imagine a workplace where you can be yourself. Where you can thrive. Where you can find your next, right now. We’ve got what you’re looking for.


**Job Description:**

Parsons is looking for an amazingly talented **Land Surveyor** to join our team! In this role you will get to **perfor** **m** **works in the field as part of a survey crew performing various surveying activities** **.**  

  

**What You'll Be Doing:**

* Perform land/field surveys and geodetic calculations.
* Interface with client and contractors to determine and verify project survey requirements.
* Complete the surveying requirements on schedule and within man\\-hour and cost budgets.
* Check setting\\-out and levels. Check services locations and ensure their protection.
* Prepare sketches to support the field work. Maintain all the survey information (field books, sketches and calculations).
* Measure work done when required.
* Observe site safety procedures.
* Assist in the preparation of ‘as\\-built’ drawings.
* Act positively, and participate in all health and safety issues at site, as required by the Resident Engineer, and project Safety Representative.
* Perform other responsibilities associated with this position as may be appropriate.

**What Required Skills You'll Bring:**

* Diploma/Associate degree in Civil Engineering, Land Surveying or equivalent.
* Minimum 7 years of experience in infrastructure and landscape projects under Real Estate development companies.
* Knowledge and/or experience in using CAD software and survey software, total station, data collectors and GPS equipment.
* Good oral and written communication skills.
* Ability to communicate logically and clearly with management and staff.
* Commitment to safe work practices.

**What Desired Skills You'll Bring:**

* Working knowledge of construction sequences and standard work procedures of the industry preferred.
* Dubai Authority approvals preferred.
Parsons equally employs representation at all job levels no matter the race, color, religion, sex (including pregnancy), national origin, age, disability or genetic information.
We truly invest and care about our employee’s wellbeing and provide endless growth opportunities as the sky is the limit, so aim for the stars! Imagine next and join the Parsons quest—APPLY TODAY!


Parsons is aware of fraudulent recruitment practices. To learn more about recruitment fraud and how to report it, please refer to https://www.parsons.com/fraudulent\\-recruitment/ .","Construction","https://ae.indeed.com/cmp/Parsons","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/47c3cc6c78c3133dd4efdb20f44cec7f","https://www.parsons.com","14291 Park Meadow Drive, Suite 100
Chantilly, VA 20151","10,000+","$1B to $5B (USD)","We welcome self starters who solve problems & believe in integrity, safety, quality, innovation, sustainability, & diversity as core values!","","","","","","","","",""
"in-eb7eb8910feace4b","indeed","https://ae.indeed.com/viewjob?jk=eb7eb8910feace4b","http://ae.indeed.com/job/senior-full-stack-software-developer-c-net-eb7eb8910feace4b","(Senior) Full Stack Software Developer C# / .NET","WOLFFKRAN ISS","Dubai, DU, AE","2025-10-16","fulltime","","","","","",False,"","","","","**(Senior) Full Stack Software Developer C\\# / .NET**

**Business Area / Department: R\\&D / Digitisation**

**Company / Location / Country: WOLFFKRAN ISS Ltd. (Dubai Branch), United Arab Emirates**

**Level of Seniority: Staff Member**

**Reports to: Head of Development and Construction / Segment Leader Electric**

**Job Description**

As a (Senior) Full Stack Software Developer (C\\# / .NET), you will be responsible for designing, developing, and maintaining internal engineering software used for the structural analysis, configuration, and digital monitoring of WOLFF tower cranes. You will collaborate closely with our global engineering and R\\&D teams, contributing to the digital transformation of tower crane technology using .NET Core, WPF, and modern architecture principles.

This position is based in the UAE. Applicants already located in the UAE or willing to relocate are encouraged to apply. Full training and onboarding support will be provided, including exposure to crane\\-specific engineering fundamentals. Both male and female candidates are welcome. A minimum 5\\-year commitment is expected due to the intensive training and long\\-term development involved in this role.

**Main and Secondary Tasks**

· Design, develop, and maintain specialized Windows applications for tower crane structural and mechanical calculations using C\\# / .NET Core

· Extend and optimize internal software architecture and performance modules

· Develop intuitive user interfaces with WPF / MVVM for engineering applications

· Integrate APIs and databases for crane configuration and performance analytics

· Write and maintain unit, integration, and regression tests

· Conduct code reviews and internal knowledge\\-sharing sessions

· Collaborate closely with structural engineers, electrical designers, and software developers

· Support digitisation projects for tower crane monitoring, telemetry, and predictive maintenance

**Required Education, Qualifications and Experience**

· Bachelor’s or Master’s degree in Computer Science, Software Engineering, IT, or a comparable qualification

· Excellent command of C\\# / .NET, object\\-oriented programming, and software architecture

· Experience with WPF and MVVM design patterns

· Minimum 5 years of professional experience in .NET software development

· Familiarity with design patterns, clean architecture, and modern development workflows

· Experience with Git, CI/CD, and collaborative version control

· Industry exposure to construction machinery, heavy equipment, or tower cranes is an advantage

· Strong analytical mindset and interest in learning crane\\-specific structural and mechanical concepts

· Good communication in English (spoken and written); basic German is an advantage

· Team\\-oriented, reliable, and self\\-motivated with high technical curiosity

**Other Points**

· Relocation support and training in WOLFFKRAN’s global R\\&D centres (Germany/Switzerland) may be provided

· Involvement in projects related to WOLFF Link, digital twin modelling, and structural simulation tools

· Excellent opportunity to build a long\\-term technical career in the heavy machinery industry

Job Type: Full\\-time

Pay: AED12,000\\.00 \\- AED14,000\\.00 per month

Ability to commute/relocate:

* Dubai: Reliably commute or willing to relocate with an employer\\-provided relocation package (Required)

Application Question(s):

* Strong grasp of Object\\-Oriented Programming (OOP), SOLID principles, and clean architecture.

Hands\\-on with WPF and MVVM pattern for desktop applications.

Practical knowledge of Entity Framework / LINQ.

Proficiency with Git and collaborative workflows (GitHub, GitLab, or Azure DevOps).

Understanding of CI/CD pipelines (e.g., GitHub Actions, Jenkins, Azure Pipelines).

Education:

* Bachelor's (Required)

Experience:

* Proven C\\# / .NET: 5 years (Required)

Language:

* German (Preferred)

License/Certification:

* Microsoft Certified: .NET Developer (Required)","","https://ae.indeed.com/cmp/Wolffkran-Iss","","","","","","","","","","","","","","",""
"in-b6af3aac80c73cd5","indeed","https://ae.indeed.com/viewjob?jk=b6af3aac80c73cd5","https://www.emiratesgroupcareers.com/search-and-apply/21975","Data Analytics Specialist","The Emirates Group","Dubai, DU, AE","2025-10-16","","","","","","",False,"","","","","##### **Job Purpose**

At Emirates Group, we connect the world through our global hub in Dubai, ensuring our customers always ‘Fly Better.’ As one of the most recognised and admired brands globally, we’re driven by innovation and excellence. Join us as a **Data Analytics Specialist** and play a key role in driving financial strategy and decision\\-making for a global business. Experience a fast\\-paced, multicultural environment where your financial expertise will be central to shaping the future of aviation while making a meaningful impact on a global stage.


As a **Data Analytics Specialist in Finance** , you will serve as the key link between Finance and the Enterprise Data Analytics (EDA) team, translating business requirements into impactful data solutions. You will design and deliver analytics products that enable data\\-driven decision\\-making through advanced visualisations, dashboards, and AI/ML\\-enabled insights. The role involves managing the Finance data roadmap, collaborating closely with IT, EDA, and other internal stakeholders to ensure timely delivery of data initiatives. You will also support major Finance projects and programmes by leveraging data from the Enterprise Data Platform to drive strategic and operational outcomes.


**In this role, you will:**

* Facilitate and support business requirements reviews for analytics initiatives, working closely with relevant teams to identify data sources, data capture needs, and business logic alignment.
* Project manage the development and delivery of the department’s data roadmap by collaborating across internal teams and stakeholders such as IT and Enterprise Data \\& Analytics (EDA).
* Oversee data modelling activities to ensure delivery of high\\-quality, reliable, and business\\-relevant data products that enable real\\-time decision\\-making.
* Conduct / oversee user acceptance testing (UAT) on EDA data captures, resolve data quality issues with EDA engineers, and confirm deployment readiness.
* Manage modelled data within the Enterprise Data Warehouse (Snowflake), including creation of custom data views and user role administration.
* Design and implement analytics solutions, delivering actionable insights through compelling visualisations using appropriate analytical tools such as Microsoft Power BI.
* Work alongside the Data Science team to implement AI and machine learning enabled analytics.
* Support major projects and programmes in Finance by providing relevant data from the Enterprise Data Platform.
* Champion data adoption and democratisation within Finance, supporting upskilling initiatives and conducting workshops or training sessions as required.
* Act as a data steward for governance and quality compliance, ensuring adherence to enterprise data standards.
* Develop hands\\-on expertise in data engineering tools and languages (e.g., Dataiku, Python) and data platforms (e.g., Snowflake) to support analysts in ad\\-hoc data capture and enrichment activities.

##### **Qualification**

**To be successful in this role, you must meet the below requirements:**

* Degree in a relevant field, such as Business Administration, Operational Research, Industrial Engineering, Information Technology etc.
* A minimum of 5 years of experience in IT and experience in Administration, General administration, Data Analytics, Reporting and Dashboard Implementation.
* Experience within a similar business area where there has been a strong focus on data analytics with 2 years in a supervisory role.
* Business Intelligence Knowledge and deep understanding of Power BI Platform and good knowledge on MicroStrategy tool.
* Good understanding on Data Science, Machine Learning and AI.
* Good understanding of Snowflake and SQL based data integration
Good understanding of Microsoft suite of data collaboration and process tools like Power Apps, Sharepoint.  
* 

  

**You'll have an edge if you have:**

* Experience with the implementation of initiatives that are transformational in nature.
* Good understanding on Data Governance and its documentation.
* Ability to understand different user groups needs and translate those into workable solutions suitable for all user groups.
* Experience of working in a multi\\-cultural expatriate environment.
* Project Management experience.
* Experience in Data Analytics in a Finance data domain.

At Emirates Group, we’re committed to providing our employees with opportunities to grow and develop in their careers. So if you’re looking for a challenging and rewarding opportunity, apply today and join our team.


##### **Salary \\& benefits**

Join us in Dubai and enjoy an attractive tax\\-free salary and travel benefits that are exclusive to our industry, including discounts on flights and hotels stays around the world. You can find more information about our employee benefits in the Working Here section of our website www.emirates.com/careers. Further information on what it’s like to live and work in our cosmopolitan home city, can be found in the Dubai Lifestyle section.","Aerospace And Defense","https://ae.indeed.com/cmp/The-Emirates-Group","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e5a8138f9d6a7932b41492f13bfbefd","https://www.emiratesgroupcareers.com/","Garhoud, Dubai, United Arab Emirates","10,000+","more than $10B (USD)","Join the Emirates Group and experience a collaborative, multicultural environment that encourages your growth.","","","","","","","","",""
"in-30d500dd462b0301","indeed","https://ae.indeed.com/viewjob?jk=30d500dd462b0301","https://www.emiratesgroupcareers.com/search-and-apply/21584","Senior Technical Engineer","The Emirates Group","Dubai, DU, AE","2025-10-16","","","","","","",False,"","","","","##### **Job Purpose**

A Emirates, we believe in connecting the world, to and through, our global hub in Dubai; and in constantly innovating to ensure our customers 'Fly better'.


As a **Senior Technical Engineer \\- Public Cloud** you will design, develop, support and deliver robust and cost\\-effective solutions for business the business and IT\\-led initiatives including solution development and cost estimations, configurations and deployment, business case development and approval. To support, contribute and ensure solution compliance to the enterprise architecture, production processes, QMS and other EGIT standards. Support, contribute and ensure the development of the roadmap of the concentrated technology roadmap aligning with the IT Strategy.


**In this role, you will:**

* Provide expert technical consultancy and guidance to EGIT dealing within the technology area and act as lead technical member in the project team delivering the work packages assigned.
* Develop IT Solutions that meet customer requirements. Ensure that the design is robust, appropriate and of high quality and conforming to corporate standards and in line with the technical strategy.
* Ensure that the developed architecture/solution meets the service level requirements in terms of expected availability, capacity, continuity, security, performance and reliability.
* Foster the development of high\\-performing technical teams to meet strategic architectural objectives.
* Develop solution architectures for assigned projects with the established EA standards and also support the development of technology advancements and adaptation of new technologies.
* Collaborate with other IT Technology teams to implement ongoing monitoring of the relevant technology to ensure level 1 \\& 2 incidents are configured within EMS.
* Guide Project Manager/Technology team managers for solution definition, technical design and development of in\\-house developed solutions. These are to be delivered as per agreed costs and timescales to meet signed\\-off functional, technical and process requirements.
* Ensure that assigned incidents are resolved within the agreed service levels and problems are defined and analysed in line with the Problem Management Process. Ensure that solutions to problems meet the architectural and security standards within the technology area and that impact on the business is minimised. Own and manage changes within the technology area.
* Publish and maintain high\\-quality documentation for the technology area. Working within the standard templates and documentation guidelines which includes detailed design, configuration details, support procedures, operations manuals and deployments architecture.
* Manage “End\\-of\\-life” replacement of equipment and/or software within the technology area to ensure conformance to technical standards and support the technology initiatives and directions. Ensure the process and enhancement specifications are translated into effective programs with error\\-free code using the enterprise development tools, methods and languages.

##### **Qualification**

**To be considered for this role, you must meet the below requirements:**

* Degree or Honours (12\\+3 or equivalent).
* 5\\+ years of experience in Information Technology (AWS and Azure Public Cloud Services).
* Experience working in GitLab CI/CD, Terraform, confluence and JIRA.

**Knowledge/skills:**

* Microsoft Certification related to Microsoft 365, Power Platform, Enterprise Voice Technology or End User Technology (Optional).
* Must have Cloud domain certification in AWS and/or Azure; such as AWS Certified Solutions Architect – Professional, AWS Certified Advanced Networking – Specialty, Azure Solutions Architect – Expert.
* Proficiency in managing and operating AWS and Azure cloud platforms.
* Basic Knowledge in GCP and OCI cloud platforms.
* In\\-depth knowledge of cloud concepts and best practices including security.
* Experience with public cloud services; such as Compute, storage, networking, serverless and container services.
* Understanding of cloud security best practices, governance, and FinOps. Understanding of containerization technologies (Docker, Container Runtimes).
* Automation experience with infrastructure\\-as\\-code tools such as Terraform, Python, Bash, and PowerShell.
* Ability to create clear and concise technical documentation.
Integration experience with DevOps and CI/CD pipelines. Experience operating large public cloud footprints and onboarding new applications using Devops practices.  
* 

  

Join our Public Clouds team and become part of a dynamic, high\\-performing group of experts dedicated to advancing our cloud footprint, unlocking native capabilities, and automating our services. With long\\-standing partnerships with leading hyperscalers and key workloads hosted globally, we are looking to expand our team with innovative cloud experts who will help elevate our cloud posture and drive end\\-to\\-end automation. If you are passionate about cloud technology and automation, we invite you to apply and to contribute to the success of Emirates Group.


##### **Salary \\& benefits**

Join us in Dubai and enjoy an attractive tax\\-free salary and travel benefits that are exclusive to our industry, including discounts on flights and hotels stays around the world. Find out what it’s like to live and work in our fast\\-paced, cosmopolitan home city in the Dubai Lifestyle section of our website www.emirates.com/careers .","Aerospace And Defense","https://ae.indeed.com/cmp/The-Emirates-Group","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e5a8138f9d6a7932b41492f13bfbefd","https://www.emiratesgroupcareers.com/","Garhoud, Dubai, United Arab Emirates","10,000+","more than $10B (USD)","Join the Emirates Group and experience a collaborative, multicultural environment that encourages your growth.","","","","","","","","",""
"in-e0caf16dfed36e9c","indeed","https://ae.indeed.com/viewjob?jk=e0caf16dfed36e9c","https://www.emiratesgroupcareers.com/search-and-apply/19022","Senior Software Engineer","The Emirates Group","Dubai, DU, AE","2025-10-16","","","","","","",False,"","","","","##### **Job Purpose**

At Emirates, we believe in connecting the world to and through our global hub in Dubai and in constantly innovating to ensure our customers Fly Better.


Emirates Group IT thrives on the dynamic nature of technology. Being pioneers in aviation innovation, we're always at the forefront, pushing boundaries. We're on the lookout for exceptional IT professionals to fortify our position as leaders in the industry. Embark on a journey with the world’s largest international airline and become a vital part of our cutting\\-edge information and technology team as a **Senior Software Engineer \\- Oracle ERP \\- HR.**

The Senior Software Engineer is a fully participating member of an agile feature team working independently on software development and problem resolution. The role involves technical design, software development, implementation, and maintenance of software solutions/products that support the Emirates Group Business.


**In this role, you will:**

* Work with senior technical engineers in the technical design process by contributing to the analysis of technical application requirements.
* Convert technical solutions for small to medium\\-sized initiatives into low\\-level design and working code.
* Independently write secure and optimized code through the implementation of Emirates Group\\-approved coding standards.
* Be part of the rotational on\\-call support and actively participate in resolving production issues within SLAs, with minimal or no active supervision.
* Be responsible for building in quality and ensuring 100% unit testing as part of the CI/CD pipeline.
* Analyse and fix all identified defects with minimal rework.
* Ensure refactoring practices are adequately adopted to ensure minimum code debt.
* Ensure logging and monitoring hooks are implemented as part of the code development.
* Continuously stay up to date with the relevant technologies, and implement the learnings to enhance the code quality.
* Adhere to the Emirates Group IT coding standards, guidelines, and best practices, and contribute to Software Engineering Playbooks and other standards documents.

##### **Qualification**

**To be considered for the role you must meet the below requirements:**

* Degree or Honours (12\\+3 or equivalent), and 3\\+ years of experience in information technology.
* Experience with full implementation, upgrade, and support of Oracle E\\-Business Suite (EBS), including development and enhancement.
* Experience in Oracle Application Framework (OAF).
* Proficiency in PL/SQL, Oracle Workflows, and XML Publisher.
* Proficiency in Oracle Approvals Management Engine (AME).
* Familiarity with Oracle Access Manager.
* Experience with Java and JavaScript.
* Familiarity with exposing RESTful APIs through an integrated SOA Gateway.
* Strong functional experience in at least one of the following EBS modules: Human Capital Management (HCM), Oracle Financials, Supply Chain Management (SCM).
* Knowledge of Agile development methodologies.

**Leadership Role:** No


##### **Salary \\& benefits**

Join us in Dubai and enjoy an attractive tax\\-free salary and travel benefits that are exclusive to our industry, including discounts on flights and hotel stays around the world. Find out what it’s like to live and work in our fast\\-paced, cosmopolitan home city in the Dubai Lifestyle section of our website www.emirates.com/careers .","Aerospace And Defense","https://ae.indeed.com/cmp/The-Emirates-Group","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e5a8138f9d6a7932b41492f13bfbefd","https://www.emiratesgroupcareers.com/","Garhoud, Dubai, United Arab Emirates","10,000+","more than $10B (USD)","Join the Emirates Group and experience a collaborative, multicultural environment that encourages your growth.","","","","","","","","",""
"in-f0ef803c8db3447d","indeed","https://ae.indeed.com/viewjob?jk=f0ef803c8db3447d","https://jobs.smartrecruiters.com/VirtuaAdvancedSolution/744000088262805-senior-engineer-traffic-guide-signs-traffic-signs-road-markings-","Senior Engineer- Traffic (guide signs, traffic signs, road markings)","Virtua Advanced Solution","Dubai, DU, AE","2025-10-16","fulltime","","","","","",False,"","","","","**Company Description**  

This is for our client. Our hybrid work model empowers you to choose where you work—whether it's from the office, your home, or a mix of both—so you can prioritize what matters most. We are committed to supporting your personal goals, family, and overall well\\-being while driving transformative results for our clients.

  

We welcome exceptional talent from anywhere across the globe. Interviews and onboarding are conducted virtually, reflecting our digital\\-first mindset.

  

Rooted in the region, we specialize in delivering tailored, impactful solutions in Data, Advanced Analytics and AI, Infrastructure, Cloud Security, and Application Modernization. Whether it’s enabling predictive analytics, transforming operations with automation, or driving customer engagement with intelligent platforms, we are the trusted partner for organizations ready to embrace a smarter, more efficient future.

 **Job Description**  

\\# Study and review all types of traffic diversions, including engineering plans, in terms of design and execution of traffic signs, guide signs, and road markings through relevant electronic systems. Review the details of temporary traffic signs and conduct field visits when implementing major diversions to ensure the implementation of plans and specifications at the worksite, ensuring compliance with approved standards and guidelines  

\\# Study the engineering and technical details of traffic signs, guide signs, road markings, house numbering signs, and street signs, including their aspects and structural components, in terms of engineering plans. This includes measurements and materials used, to ensure compliance with the specifications and standards followed by the Roads and Transport Authority, based on the Traffic Control Manual for Dubai. Study the outputs of traffic impact studies to apply the relevant standards and technical specifications for traffic signs, guide signs, and road markings, in accordance with the requirements of the Traffic Impact Study Guide in the  

Authority  

\\# Study and analyze engineering studies and important projects related to providing traffic control devices, traffic signs, guidance signs, road markings, and information integration between different modes of transportation and infrastructure, including buses, metro, trams, bicycles, and electric scooters  

\\# Review, study, and issue No Objection Certificates for traffic signs and advertising signs through the electronic No Objection Certificate system, applying approved technical specifications and standards according to the applicable guidelines  

\\# Participate in developing innovative solutions and ideas to promote sustainable mobility by enhancing the use of traffic control and signage. Participate in several committees within and outside the authority and effectively follow up on their issued decisions  

\\# Measure the specialized performance indicators of the department and develop improvement procedures related to the guidance and traffic signs system in coordination with relevant institutions in the authority. Participate in developing operations and action plans related to the work and respond to internal audit comments regularly  

\\# Participate in the study of qualifying consultants and contractors working in the field of traffic and guidance signs and follow up and evaluate their work  

\\# Develop engineering and technical specifications related to the materials used and provide necessary approvals during the implementation phase. Supervise and audit the quality of work  

\\# Study the engineering plans for traffic signs, guide signs, and road markings for road projects under the Roads and Transport Authority, as well as private projects. This includes studying the design of bicycle paths and flexible mobility areas. Additionally, study and update the general and detailed plans for implementing a comprehensive addressing system across Dubai. Monitor the implementation of these plans in the field, audit the quality of the work, and study maintenance requests and plans for traffic signs and guide signs for the Road Maintenance and Facilities Management Department. This includes all stages of design, planning, and execution  

\\# Study and review the engineering studies for road projects, bicycle paths, and the development of internal streets in residential areas subject to the implementation of the flexible mobility system. Ensure their compliance with updated technical guidelines and the approved engineering regulatory plans by the senior management  

\\# Study and review requests for issuing permits for supplementary and advertising guide signs, as well as renewing them, through relevant electronic systems. Additionally, approving the engineering plans that include the locations and technical details of these signs after the necessary permits have been issued to qualified establishments in accordance with the procedures followed by the Authority, laws, and regulations. Conducting relevant field visits to ensure their implementation on\\-site according to the approved plans, supervising and auditing the quality of work  

\\# Comply with the policies of the authority regarding partners, customers, suppliers, and employees, and carry out tasks and responsibilities in accordance with the code of ethics at the authority  

\\# Participate in the study to update the traffic control devices manual. Continuously monitor the development of the guidance signage system and addressing system, including coordination with developers and external entities  

\\# Perform other duties and responsibilities related to the job and as assigned  

* Strictly Adhere to client Information Security policies, procedures, and processes.
* Strictly follow the Information Security data sharing guidelines for all internal and external data transfers.
* Immediately report any Information Security incidents to your line manager and IT support for prompt guidance and resolution.
* Actively participate in all assigned Information Security training and awareness sessions to enhance your knowledge and address potential Information Security risks.
* Always comply with instructions and guidance provided by your line manager in line to the Information .
 **Qualifications**  

Education


\\# Bachelor’s degree in civil engineering/ Transportation engineering or its equivalent from an accredited university. 5 years of working experience


Skills


\\# Good knowledge of transportation planning, integration, principles, policies, legislation, practices, and theories \\- Knowledge of technical guidelines for designing transportation modes, signs, guidance for pedestrian crossings, and the needs of people with disabilities \\- Analytical thinking and demonstrated talent in identifying, examining, improving, and simplifying multiple work procedures \\- Proficient computer user with mastery of multiple software covering a wide range of applications \\- Good listener and communicator with high ability to convey information orally and in writing \\- Active team member capable of building trust in relationships with clients and team members \\- Ability to adapt within a team and in a work environment that requires effective prioritization and coordination of concurrent projects and tasks \\- Innovative problem\\-solving skills and ability to provide practical and effective solutions \\- Achievement\\-oriented and result\\-focused, with great planning and organization.","","https://ae.indeed.com/cmp/Virtua-Advanced-Solution","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e1df598474e2003bdafb85b5ddcb1f38","","","","","","","","","","","","","",""
